X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20
0.48377,1.21689,-0.82346,0.37941,-0.09369,0.89589,-0.16003,-0.34469,0.51091,0.87235,-0.62373,-0.08845,-1.10457,-2.45250,0.16501,0.60345,0.16587,-1.86114,-0.34506,-2.19879,1.18200,-1.12034,1.28546,0.91276,-0.84895,-1.08270,0.34449,-0.88683,0.06993,-0.45068,-1.72480,-2.22206,0.18589,-0.52766,-0.60258,0.78308,1.12410,-0.25680,-0.38148,0.47851,-1.26126,0.24288,0.61306,0.65401,-2.01060,-0.77332,-0.85313,0.12158,0.47382,1.55291,-0.53669,-0.53259,1.17948,0.30847,1.32531,0.24235,-1.13651,-1.39721,-1.44808,0.72047,1.18123,1.97503,0.93450,1.25817,-0.61780,-1.27200,0.79455,0.48687,0.17983,0.41521,0.28213,1.19752,1.35904,0.63338,0.85860,0.49898,-0.45321,0.74118,-1.50121,1.12712,-1.14505,0.32573,-0.73496,0.50960,-0.08410,-1.59561,0.41521,-0.59235,0.96426,-0.03825,0.41822,-0.93155,-0.56817,-0.44796,0.90363,1.68129,-0.79831,0.98765,-2.17096,-1.24352,0.08251,-1.30733,0.37927,-1.10194,-0.68690,0.16920,-1.02545,1.57785,0.93348,1.30858,-0.25500,1.66996,1.89252,-0.87011,-0.55048,0.03495,1.08657,-0.38641,0.91532,-0.84043
-0.08712,1.66657,-0.65241,-1.27944,-0.31395,-0.34643,0.00729,-0.79071,0.34202,-0.57972,1.26611,-1.13005,-0.17508,-0.27195,0.19610,0.92806,0.16981,-0.05538,0.72169,0.82237,0.19166,0.36158,0.64797,-1.71302,-0.33322,0.36318,-0.29100,-0.32965,0.34951,0.51275,0.41567,-0.75135,-1.48779,0.83789,-0.80472,-0.73281,-0.93255,1.14195,0.14997,0.31954,0.79395,-0.02108,1.07437,-1.21669,-1.15801,-1.15884,0.44487,0.50904,-0.48280,-0.25502,1.19162,-0.72676,0.32788,-0.69625,1.15427,0.56101,-1.38299,-0.32405,-1.95575,0.98285,2.04439,-2.34838,-1.33654,0.27250,-0.06499,-0.47028,-1.88853,0.38898,0.98405,2.96195,1.21796,-1.45967,0.03328,0.68279,-0.59501,0.76102,0.69065,1.20947,0.72824,0.30956,-0.60741,-1.29650,0.27873,-0.44916,-0.37277,1.08203,1.36684,-1.27085,-0.15037,-0.46280,0.33919,-2.18463,-1.42622,-0.09560,0.83529,0.09982,0.61022,0.11054,1.34290,1.59848,-1.25031,1.33647,-0.06947,0.06687,1.19239,-0.53816,0.13480,-0.02693,0.93699,-0.66664,2.26094,-0.14956,-0.71897,0.74052,-0.24898,0.28926,0.51236,0.19224,0.12879,0.24679
1.24919,-1.32298,0.44101,-1.48746,1.13340,-0.15788,1.25567,0.49578,-1.22969,1.42338,1.58800,0.77844,-0.80431,-0.24281,0.10878,-0.73727,1.52633,0.21526,-2.75319,0.32531,-0.36390,-0.10354,-0.41518,0.77200,1.04618,0.27390,-0.33822,-0.08239,-0.01513,-0.80040,0.52218,0.52918,1.52297,1.28873,-0.74414,0.90822,-0.98131,0.69479,-0.55075,-1.05789,0.38270,-2.63777,-1.69237,-0.20082,0.01201,-0.37496,-1.55327,-0.75314,0.38398,0.59630,-0.06738,1.09912,0.42953,-0.75940,-0.21714,-1.34447,-0.06726,1.04990,0.70468,1.53484,-0.31798,1.43510,-0.10229,1.56385,-0.06833,0.73200,1.44262,-0.14795,0.29421,1.34863,-0.15168,-1.48249,2.21932,-0.41358,0.20758,1.13148,-0.59792,-0.97737,0.17157,-1.90061,-0.26930,0.28385,-0.18704,-1.59060,1.63576,0.07836,1.42930,-0.26429,-0.83410,0.22346,-0.18174,-1.14239,1.45915,-0.61696,-1.70735,1.33657,-0.51132,-0.69238,-1.75870,1.86895,-1.02498,-0.08261,-0.28665,0.49986,0.79198,-1.09622,-3.36801,1.28549,-2.29823,-0.16769,0.07609,1.46415,1.62180,0.83922,1.60531,0.61938,0.28526,2.06842,-2.28363,-1.35554
2.57132,-0.47878,1.83855,-0.28512,-1.37921,-0.20327,1.03021,-0.77936,-0.61511,0.58839,0.04530,0.50490,0.20655,0.54915,-0.48151,0.21820,-0.96552,1.34981,-0.63518,1.10444,-0.26082,0.17494,-0.54748,-1.07636,-1.64083,-1.00848,-0.32297,0.17128,1.00170,-0.41012,-0.86869,-1.41653,0.44377,1.41654,1.33990,0.79723,0.59398,1.67901,0.26543,0.62574,-0.22069,-1.33298,-0.62405,-0.03305,-0.00968,1.95764,0.10499,1.14992,-0.44516,-0.33787,-1.35431,-0.77399,0.55872,0.01285,1.00180,0.14153,-0.31630,2.08690,-0.04524,1.27179,-0.41682,0.75222,1.01945,0.31327,-2.36463,-0.00887,1.18895,0.60093,0.52870,-1.76915,-0.71031,0.29984,0.46165,1.32563,-0.08012,0.39233,0.01585,-0.95698,-2.37533,0.46469,0.17683,-0.60306,-1.47227,0.58607,-0.32917,0.52521,1.86375,-2.20594,-0.64988,-0.24411,1.45812,-1.58153,1.91803,0.16607,-0.01870,-0.17002,-0.44642,0.95900,-1.04811,0.38911,0.23669,1.10383,-0.79546,-0.29320,-0.91805,0.46300,-1.14966,0.34401,-0.66874,-0.11713,0.13726,1.96666,0.72294,-0.55268,1.02174,-0.40860,-0.65152,-0.38186,-0.46276,-0.30986
-1.08341,-0.69586,-1.25196,-0.42848,-0.69981,0.44644,0.56507,0.27398,-0.25508,-0.27159,-0.79187,-0.77941,0.67765,-1.70820,-0.12229,-0.34895,0.48648,-1.34097,0.02687,0.32890,-1.76467,-1.10854,-0.12529,0.47504,0.16705,0.53969,-1.07079,-1.63260,0.05148,-1.26755,-0.85285,1.01207,0.14764,-0.53424,-0.75733,0.70772,0.17122,-1.18239,-1.92712,1.87195,-1.12623,0.54563,1.57293,0.12317,-0.67202,-1.44872,-1.41405,0.38540,1.44741,-0.42547,-0.59625,0.64607,-0.65047,0.28587,0.10398,-0.41260,0.02713,1.70146,0.62695,1.19420,-0.93698,1.16671,0.73034,-1.37791,0.48457,-0.58042,-1.68965,0.18779,0.62479,0.17109,-0.12898,-0.46355,2.54757,-1.14956,0.88430,0.00768,-0.83952,-0.04285,-1.49962,-0.62698,-0.03653,-1.56162,0.55247,-1.00998,-1.58179,-1.08864,2.17678,-2.03734,0.50984,-0.77392,-0.31361,0.56357,0.55831,-0.67731,-1.24029,0.63963,0.49659,-0.37041,0.49211,-0.44994,0.13346,0.66905,-0.50321,-0.10436,0.03909,-0.64975,-0.88504,-0.26078,-0.41679,-1.66400,-0.35049,1.71839,2.25877,0.96682,-0.15729,0.10967,0.73860,0.83998,1.23307,0.03152
-0.06651,-0.40878,-0.43080,0.34890,-1.84121,-0.13027,2.32862,-1.01714,1.24558,0.04698,-0.55858,-1.24591,0.10728,1.53076,-0.43748,-0.10119,0.87765,0.41016,-1.59537,0.08800,1.31027,-0.06534,-2.89998,0.34735,-0.19031,-1.74987,-1.66456,0.93589,-0.78689,-0.91537,-0.06294,-0.59999,0.05701,-0.16892,-1.29325,-0.43079,0.39994,0.05218,-0.13273,1.92801,0.83561,0.86846,-0.10560,0.19548,-0.50240,0.79039,-0.08641,0.23833,0.15258,-0.03099,2.82885,-0.69932,-0.64026,0.71506,-0.53064,-0.30185,-1.06444,0.42888,0.53045,-0.35505,0.70499,-2.00258,-0.61603,-0.06146,-1.20084,-1.90890,-0.40611,0.77393,1.39086,-0.55256,0.67205,0.53153,1.28156,-0.29012,-1.64703,0.06163,-0.99602,-0.70040,-0.39165,-0.35413,0.14554,0.75455,-0.28019,0.35165,-0.03261,0.89840,-0.19627,-0.07738,-0.31781,-0.19807,-0.73899,-0.85977,0.77585,-1.09304,-0.23470,1.02778,-0.36672,0.74023,-0.56122,-1.09185,-0.05803,1.07047,-0.34960,-0.10137,0.16865,0.70188,-0.45956,-1.20013,0.98313,-0.98482,-0.19513,0.88629,-0.62515,-1.64565,0.15136,0.04076,0.68891,-0.39091,0.55184,-0.45739
0.55877,0.18261,1.06292,0.72991,-1.38743,-0.68169,1.35465,-0.17048,1.14897,-0.15832,-0.92199,-0.31100,-1.01314,-0.50444,0.16548,0.50407,-1.59598,0.05492,-0.58640,-0.64948,0.06881,-0.58173,1.41817,1.15831,1.10447,-0.47151,-0.95510,0.04120,-0.18955,-0.58855,-1.14839,0.01630,-0.45606,0.72189,0.69801,1.19030,-1.28690,0.40505,-0.75352,-1.25673,-0.32897,1.08345,-0.31218,1.53625,0.47923,-0.40013,1.18216,0.45088,-0.94437,1.93150,0.20289,-0.02331,-0.81953,1.21158,0.57770,0.56177,-0.47437,0.77169,0.92269,-0.74419,-1.43786,0.61465,-1.48284,0.25735,-0.48710,1.28195,-0.49419,1.20321,-0.46107,1.04953,1.93407,-1.22234,0.34160,2.90963,0.12025,0.05336,0.77426,0.04431,-1.81860,1.21049,-1.92596,-0.39615,1.22026,-0.40179,-0.78105,0.84298,-0.86118,-1.25729,0.34482,-0.21827,-1.19070,0.59519,0.46938,-0.34582,-0.20780,0.48983,1.10513,-0.36824,0.70905,0.62217,-0.06016,0.02597,2.00171,0.41902,1.01215,-0.06501,-0.61866,0.22822,-0.13119,1.39810,0.38802,-0.96978,1.44719,0.69710,0.97215,0.02638,0.30587,-0.58719,0.92429,-1.31206
0.10924,-0.45403,0.13754,0.59091,0.08569,0.12693,-0.76032,-0.61126,-1.40668,1.74986,-1.19722,-0.66906,-0.76064,0.96779,-0.34117,1.25597,-0.72403,0.34880,-0.84101,2.10739,-1.11932,0.28337,0.63451,0.37329,-0.17796,-0.12170,0.04103,-0.18825,0.95397,2.49644,-0.55978,-1.34197,-0.13467,2.61271,-0.87012,1.73166,1.62385,-0.53295,0.49325,1.61638,-0.27929,-0.18134,-0.52177,-1.03526,-0.72095,-1.24335,0.05786,-0.70747,0.22601,-1.63877,0.27289,0.78025,-1.95422,0.38771,1.28548,-1.16322,1.74786,0.35629,-0.63339,-0.06954,0.54769,0.07247,0.63004,-0.80472,0.11991,-1.54868,-0.20219,-0.88600,-0.68924,1.29399,1.01257,0.50334,-1.06276,-0.25524,1.20663,0.13211,2.27790,0.38738,0.10896,-0.32243,0.13780,-0.12457,0.74463,0.91355,-0.87855,-1.33586,-1.84981,0.52834,-1.06218,-2.14302,0.41150,2.37234,0.00608,0.89179,0.15346,-0.07212,0.84637,-0.37570,0.31412,0.36396,-1.08302,0.96363,-1.52069,-1.09516,-0.27536,0.33683,-0.20255,-0.10270,-0.53968,-0.19871,-0.60865,-0.19914,1.73053,-0.38890,0.78374,0.27423,-0.86264,-0.50652,1.21398,0.70504
1.20095,-0.67430,0.06359,0.05636,-0.48186,-1.22071,0.28827,-0.03402,0.47079,-0.54404,1.25875,-0.83802,1.69764,-1.69604,0.40441,0.46712,-0.84014,0.49299,1.32387,-2.19728,0.40182,-2.53545,-1.04039,1.60555,-0.54989,-1.12207,-0.19828,2.03066,-1.91509,-1.07273,1.39666,1.95838,-0.15009,-1.20496,2.22553,1.68673,0.63403,-0.78725,-0.10108,-0.18763,0.43372,1.46349,0.94095,-1.09767,1.30825,0.31849,0.70988,1.42412,-1.12401,-0.04945,-0.57246,-1.58820,0.37900,2.57401,-1.77097,-0.05878,0.69589,0.06012,-0.06374,-1.43803,0.22047,-0.82098,-2.09964,1.28960,0.89665,0.02706,0.15065,1.16898,0.30035,0.95015,-0.30809,1.22650,0.37076,0.27182,-1.14630,0.27521,-0.81741,-0.61739,-0.91346,-1.12762,2.06124,1.39998,1.89939,-1.26953,0.02701,-1.29868,-0.70520,-0.94345,1.33027,-0.42668,1.07879,0.56375,2.28012,-1.50230,1.29332,1.15719,-0.95875,0.91813,0.38423,-0.21840,1.41579,-0.43921,0.96001,0.04960,0.50164,0.34657,0.38850,-0.64824,0.07191,0.27166,-0.01790,0.21099,0.69990,0.72293,0.00676,-2.55843,-0.02694,0.82565,-0.20612,0.88256
0.16987,3.02112,0.35582,-1.08992,-0.06307,-1.60580,-0.12461,-0.77445,0.88040,-0.56006,-0.07411,-0.61636,1.72476,-0.25817,1.83259,0.81310,0.37513,0.43779,0.41720,-1.91193,-0.30156,0.82171,-0.08037,-1.47097,-0.05331,1.63549,1.23194,-0.10310,0.94122,-0.32340,-1.65121,-0.88658,1.54581,-0.24018,-0.27193,-0.21824,1.84827,1.60860,2.07984,-0.18631,0.39834,-1.48667,1.53913,-1.18777,0.14657,-1.11468,-0.56416,-0.77160,-0.61856,-0.57568,-0.58895,0.78006,-1.06809,0.23070,1.27580,-0.50991,-0.68883,-0.29376,1.18054,0.20547,-0.54749,0.51005,-1.01161,0.78145,0.35543,-0.35948,-0.95636,-0.86811,0.62044,1.28663,-0.63124,0.34823,-2.07185,-0.53217,0.02772,-0.90382,-0.92010,-0.64612,0.21060,-0.19291,-2.15323,-2.14684,-0.50797,0.41374,-2.95060,-0.51627,-0.53514,1.43688,-0.32865,0.33466,0.16873,-2.05469,0.76840,0.24822,0.56630,3.90123,-2.01823,1.63372,-0.25165,0.32751,-3.56172,-0.90729,-2.00588,0.31444,0.65570,-2.34072,-0.70936,1.13267,-0.07265,-0.87682,1.32537,1.63477,-0.47691,-2.08327,0.53721,-1.63986,0.00473,-1.33209,-0.66585,-0.94672
-0.37180,0.22659,1.32487,-0.04782,-0.87798,-1.45649,0.48272,0.26165,-0.66007,1.02290,-0.37804,-0.15606,-0.05086,-0.28811,0.20118,1.15768,-1.17013,0.55658,0.19032,0.14216,0.73398,0.02139,0.47371,0.67956,-0.47727,0.28935,-0.25059,-0.17390,-0.36578,0.59310,0.04873,0.46220,-0.06265,-1.56992,0.02141,0.14719,0.20157,-0.57239,-1.20359,0.60403,-0.17332,0.19127,-0.22122,-0.02997,-0.52062,-0.98337,0.49686,-0.54845,0.15593,0.41717,-0.62673,-1.22922,2.45196,-0.53470,0.68345,1.79084,0.84814,-0.36373,-0.01946,-0.92449,0.87274,0.59845,-0.42353,-0.92501,-1.34747,1.03231,0.03795,0.27631,-0.77937,-1.50123,0.89019,-0.08016,0.96569,-0.32702,-0.16725,0.69528,0.71911,0.78112,-0.38554,0.65988,1.08015,-0.07557,-0.41903,1.30022,-0.73959,0.59677,-0.06564,-1.89647,1.21694,-2.73409,-1.91752,0.49023,0.53099,-0.63278,0.21735,-2.47338,0.64406,0.16281,-0.00508,0.04492,0.86000,0.70632,1.03438,-0.59243,-0.57131,-0.12535,0.42452,-0.15552,-0.10674,1.82538,-0.33153,-0.92268,0.89464,-0.70264,-0.23924,-0.27731,0.62481,-0.88803,0.47592,0.96187
-1.46776,0.22586,-1.25433,0.18065,1.45164,-0.17980,-1.24063,-0.09730,-0.84366,0.58937,-0.10522,1.53883,1.14230,-0.08865,0.69136,-0.42015,-0.05111,-0.28628,0.79867,1.40458,0.66811,0.89892,0.93741,0.51266,-1.07286,1.63248,1.78382,-0.27528,-0.41569,0.74775,0.49541,-0.14775,-1.31703,0.33935,0.57665,0.81321,0.30732,-0.25540,0.90199,0.04051,-0.36545,-0.15855,-1.68736,-0.20555,0.61903,0.34557,1.54224,-0.22426,0.48041,0.81686,2.24525,0.10094,-1.00760,0.87240,1.92118,-0.33107,0.90030,1.16662,1.02399,0.13002,-0.71562,-0.09628,0.54986,1.00607,0.28193,-0.43701,0.48899,0.94644,0.46042,-0.85169,-0.19770,0.85181,-1.35766,-2.08978,1.48615,0.49637,0.59572,-1.04452,0.66257,0.29904,-1.52159,1.49547,0.22126,-0.44140,-0.44755,-2.01006,0.58847,0.27432,-0.13368,1.20960,-1.32831,-0.58609,-0.82482,-0.26220,0.13956,0.44998,-0.36125,-0.96117,1.76068,2.58017,-0.07418,-0.90535,-1.36681,1.07801,1.76676,0.64252,-0.18567,0.29117,0.68163,-0.09144,0.07451,-0.13408,-0.14096,0.08971,0.05460,1.70838,-0.83774,0.66483,-0.01671,-1.87433
-0.21305,1.10971,1.10134,0.42866,1.08379,-1.92685,-0.27799,-2.92993,-1.74559,-0.55651,-0.62078,0.00573,-0.05489,0.20048,0.13870,0.32156,-0.99564,-0.64660,-0.02366,-0.03065,-1.02422,1.05944,0.72982,-0.91791,-0.19961,1.92814,0.15661,0.35542,-0.66020,-0.26498,1.40989,0.17460,-0.11701,0.04138,2.70547,0.12332,-0.86151,-0.63294,0.69691,-1.46657,0.55396,-0.69851,-1.80028,-1.00069,-0.04299,1.41796,0.93581,-0.25353,0.96696,-0.38503,-1.48911,-0.02105,-1.46792,0.81459,0.86524,-0.85396,0.19138,0.07310,0.88434,-1.37843,0.58907,-1.42178,0.86856,1.15902,-0.70598,1.28245,-1.71892,1.19523,1.55205,0.37218,-0.21113,0.19804,-0.56714,2.78143,-0.49862,1.29050,-0.72829,1.55957,1.95635,0.41681,0.28570,-0.95076,-0.95454,0.25371,1.49211,-0.56405,2.20887,-0.62561,0.29874,0.18715,-0.06959,-1.97164,-0.59745,0.23195,-0.01868,0.65351,0.69161,-0.32565,-0.93993,1.66469,0.82872,-1.71346,-0.08004,0.16074,0.04656,-1.07824,0.47574,1.00895,1.56952,1.61766,1.09507,0.59162,-0.47205,0.93645,1.07068,-0.35310,0.79092,-0.21454,0.76942,-0.81352
1.12725,-1.16828,-0.76656,-2.09985,0.83345,-0.68461,-0.02609,0.98600,1.32979,-0.03722,0.42513,-0.86290,1.66864,-0.10183,0.04222,-0.43406,1.05730,0.27007,0.79302,0.33973,-0.24894,0.90649,0.33244,-1.02058,-0.93208,0.14529,0.89594,1.60140,-1.85919,0.10571,0.43718,0.36109,0.98243,0.68908,-1.06424,-0.93722,0.27081,0.98422,0.08399,-1.61730,-0.95018,0.70848,-0.28848,0.09363,0.99664,-1.22127,-0.38980,-0.47196,0.34805,0.79611,-1.50259,-0.04731,0.90001,-1.89201,-0.00182,-1.16898,-0.61100,-2.57001,1.38554,-0.39977,-0.82490,0.34311,-0.95161,-1.01914,1.44000,1.91638,-0.70075,1.16175,0.43612,-1.44980,-0.90780,1.47253,-1.40207,2.42663,-0.48425,1.55004,-0.30037,0.78339,1.32986,1.48452,-0.55567,-0.84885,-0.00725,-1.34724,0.20449,-0.83274,1.07960,-0.58429,-1.71457,1.32922,0.21007,0.01321,1.08955,0.92596,-0.66332,-0.41850,-1.09189,-1.54665,0.63145,0.43870,-0.51337,-0.87876,-0.40591,1.16146,0.27081,-0.72401,-1.41638,1.24101,-0.20999,0.02990,-0.84336,0.18277,-0.95045,1.15561,-0.24590,1.14306,0.28034,-0.29459,-1.84990,-1.35476
-0.92146,-0.64558,0.52188,-0.82710,-0.12482,-1.43948,0.45004,-1.43048,-0.94251,1.21495,1.21839,0.31164,0.24481,-0.46957,-0.82952,-0.38849,-1.52318,0.32248,0.06408,-0.93074,1.36106,0.58213,0.69531,-0.54036,-0.00540,0.60381,0.14890,1.56381,-0.24440,-0.47446,0.57485,-1.23444,0.89589,-1.26660,0.66970,-0.56864,0.43347,0.90251,0.09361,-1.23576,-0.79914,-0.70333,-1.83656,1.09975,0.03972,-1.15351,1.47735,-0.64205,0.24286,-0.87486,-2.02999,-1.38757,-0.41374,0.92392,0.40759,0.10302,-2.00590,1.20801,0.26041,-0.13959,1.12476,1.32931,1.24610,-0.13780,-1.03467,1.03490,-1.50223,2.07579,0.09793,-1.08435,-1.19663,-1.43795,0.18773,0.06486,-1.11395,-0.35873,-1.34387,0.57827,-0.14135,-0.39611,-1.23546,-0.27631,-0.32495,0.27356,0.12817,0.75702,-0.49332,-1.91592,1.07653,-0.95409,-1.05646,-0.05597,0.30966,-0.52253,-0.44727,-0.36050,1.32087,-0.08890,-0.94557,-0.99283,0.28835,0.70535,1.22444,-0.20871,-0.85048,-1.77598,0.27422,0.92500,0.00137,1.96458,0.39181,0.92600,0.41381,-1.41442,0.45958,-1.27127,0.13991,-0.04553,-1.42362,-0.38443
-0.29726,1.49600,0.18866,-1.11240,1.94009,1.03306,-0.16596,0.72188,-0.42110,0.82511,-2.34037,-0.96946,0.95647,-0.18600,0.17224,-1.39412,1.67426,1.25273,-0.19134,-0.40896,0.87595,1.96540,0.96958,2.15572,-0.86937,-0.78241,-1.17926,0.40158,0.14497,-0.08863,0.74147,1.31889,-1.59756,-0.56306,0.86354,-0.38709,-0.82993,1.01177,-1.29402,-0.33006,0.43150,-0.54940,0.84458,-0.59088,1.34043,-0.12746,0.69411,0.73741,-0.63829,-2.15903,0.30218,0.02945,0.58747,-0.22658,-0.36651,1.85558,-1.45784,0.67146,-0.50788,-0.37770,-0.33227,-0.87105,0.66252,1.48371,0.41588,0.08267,-1.10966,0.58986,2.29217,-0.38007,-0.38274,-0.70072,-0.45115,-2.76311,0.44095,-0.84064,-1.58190,0.73790,-1.18408,-0.35386,1.42532,-1.41582,-1.38980,0.22506,1.16601,-1.57549,0.40215,0.60369,-2.03816,0.74063,0.89054,-0.31322,1.24507,1.19954,0.17407,-0.42015,-0.95823,-0.12369,0.62245,-0.32094,2.27693,0.20847,-0.25598,0.79136,-0.16800,1.64107,0.61610,-0.76179,-0.95621,-1.13537,0.28841,2.47413,-0.64898,0.44976,-0.98795,0.94566,-1.47785,0.39015,-0.91339,-0.26659
1.04386,0.58223,0.25846,0.08560,0.44785,0.28053,-1.09586,0.06868,-1.08215,0.07353,-0.43670,2.30120,-0.07436,-1.34988,-0.17691,0.51199,1.50828,-0.51239,-1.60576,0.79652,-1.29300,-0.46679,-0.29894,-0.11685,0.64233,-0.65234,-0.27330,-0.05528,0.11828,0.18468,0.38610,0.92164,0.35479,0.48719,-1.70133,0.13380,0.43637,0.72722,-0.71975,-0.69056,-0.47509,0.55429,1.09559,-0.43001,0.83892,0.12578,-0.10027,-0.17509,0.74061,0.32842,2.17953,-0.88238,0.54986,-0.53616,-0.80375,-0.03869,0.18297,2.85736,-0.13209,-1.25199,0.26090,-2.23487,-0.00090,0.12271,0.73541,1.01845,-0.60899,-0.10348,-0.72078,-1.15391,0.26949,-1.43382,-0.37528,-0.95607,0.57801,1.76741,-1.27870,-1.80054,-0.21269,0.02301,0.22002,-0.42649,-0.12102,0.32342,1.05080,-1.95075,-0.37727,0.22474,-0.87287,1.65189,-0.59364,-0.05423,0.55950,-0.58496,-1.71345,-0.39765,0.95164,-0.42220,-0.82164,1.00442,0.56919,-1.15084,0.12008,-0.87659,0.99636,-0.67780,-0.82086,1.58373,-0.28296,0.38624,1.64323,0.68891,-1.49480,-0.13317,0.10659,-0.63139,-0.11386,1.00754,-1.39313,-1.32542
-0.71475,-0.77055,1.38785,2.02598,-0.92207,-0.54981,1.12671,0.53616,0.64463,0.89288,-0.19763,0.27089,0.22107,-0.79974,0.28213,1.24572,-0.40123,0.22343,0.22569,-0.29051,0.55855,-0.71207,1.36634,0.58865,-0.88289,1.62965,0.16406,-0.76524,1.09835,0.61892,-1.71604,-0.47877,0.23923,-2.12521,0.07874,0.24216,-1.21177,0.27691,-0.04675,-1.22736,1.02494,0.85396,-0.22950,-0.22184,0.65692,-0.20359,-1.90422,0.49047,-0.82465,-0.41960,1.37769,-0.17399,0.03509,0.52642,0.56580,-0.89076,-0.01850,-0.02687,0.30694,0.31015,2.58732,-1.27061,1.07154,1.27850,0.43830,-0.72779,1.63916,-2.22405,-0.63536,1.22730,-0.37715,1.51921,-1.48831,-1.07680,-0.44660,0.40374,-0.21831,-0.47335,1.35560,1.61585,-0.39147,-1.72463,-1.98505,0.19499,0.64466,0.03840,-0.07817,-0.82623,0.73332,1.60012,-2.14599,-0.08889,-0.94330,-1.51368,-1.01970,0.40028,0.35598,1.37004,0.05042,-1.84162,-1.18840,0.25631,-0.16961,-2.10189,0.69077,-1.35863,0.71776,-0.33844,-0.81721,1.37221,-0.25243,-0.87858,0.00829,-1.42116,-1.25187,-0.57035,1.49830,0.52876,0.02744,-0.37736
0.86350,-1.17547,-0.37819,-0.09055,1.33752,-2.00725,-0.38246,-0.32698,-2.07205,-0.47415,-1.49297,-2.17405,-0.29932,-0.23287,-0.29009,0.23978,-0.91988,1.84804,-0.01999,1.25995,-1.56234,-0.86740,0.68952,-0.27597,-1.01085,-1.75901,0.72345,0.61180,0.21447,-0.46499,-1.08875,0.00457,-1.38349,-0.71763,1.33448,-1.77799,0.63262,1.47913,0.73106,0.37571,-0.36409,-0.62104,-2.19008,0.01296,-0.47349,-0.70897,0.00378,0.08582,-0.64634,1.67458,0.66474,0.84214,-0.06962,0.52803,-0.83007,0.59649,-0.16539,-1.08582,0.02323,-0.32958,2.32158,0.45804,1.67139,1.22693,-0.00962,-0.50563,-1.89124,-0.85176,0.75233,-0.29872,0.33219,-2.21238,0.50541,1.20360,-1.62548,0.35858,1.31944,1.64069,-0.59694,0.83576,1.38992,0.44448,1.29423,-0.08060,0.36828,-0.63640,-0.17220,0.45169,-0.64683,-0.25800,0.77694,1.95062,-2.00573,2.06727,-0.17734,0.97798,1.07722,1.47396,-0.70084,-0.21606,0.73280,-0.03067,-0.56219,-2.02314,-0.30344,-0.11380,0.10975,-2.39610,1.13125,-1.01303,-0.67871,0.66351,-0.49171,-0.70516,0.15880,0.29325,-1.66525,0.19826,0.01550,-0.44791
0.90324,0.05586,-1.25517,-1.31854,-0.52857,1.00875,0.25488,-1.40770,0.37604,-0.85102,-0.47812,0.86064,0.74026,1.16756,-0.06345,0.88344,-0.64094,-0.18328,-0.31992,0.01397,-1.20831,-0.25446,1.49097,-1.15396,-1.25113,-1.19375,2.63259,0.42471,-0.31262,0.15239,0.18772,-0.59615,-0.57122,-0.12390,-0.78586,-0.31588,0.31108,-0.96878,2.45602,0.73368,-1.17404,-2.44226,-0.62771,0.65813,0.42073,-0.11233,-0.57672,-0.83534,-0.41256,-1.07050,-0.44250,1.27085,-0.73550,0.62995,0.82294,-1.04123,-0.81670,1.00671,-0.84584,-0.07143,2.03703,1.04214,0.17635,0.93925,-0.10187,1.06642,-2.20855,-0.09169,-2.08188,0.18118,-0.24979,1.27666,0.76745,-0.47173,-0.32776,0.36758,-0.56262,-0.02724,1.25036,-0.87546,-0.42363,-0.28379,3.07839,0.56454,1.14761,0.73343,0.83139,0.49282,0.43749,-1.45699,0.38135,-0.11843,0.54909,-0.04744,0.81307,0.95334,-2.80806,-0.51893,-1.85251,0.27620,-0.04817,-0.85209,-1.66320,1.04248,-1.58543,0.19856,-1.28014,0.24934,0.50623,-1.09688,-0.18549,1.54024,2.28246,-2.40621,-0.89831,-0.18443,-0.12518,1.63849,-1.98007,0.97678
